,date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,p_change_t1
317,2015/9/14,2205.71,2228.96,2228.15,2126.29,847853.56,32.76,1.49,2204.67,2200.169,2230.26,625972.06,955522.8,956416.93,-2.38
316,2015/9/15,2179.24,2188.36,2175.17,2142.02,554843.25,-52.98,-2.38,2203.678,2201.69,2210.167,612979.89,895707.26,947688.31,3.07
315,2015/9/16,2161.01,2277.58,2241.95,2142.2,560265.5,66.78,3.07,2209.828,2204.84,2194.741,571107.04,834540.76,940134.67,-2.1
314,2015/9/17,2223.4,2260.85,2194.82,2194.03,558428.88,-47.13,-2.1,2207.096,2201.29,2184.083,576722.18,732073.3,917431.76,0.19
313,2015/9/18,2204.58,2226.75,2198.99,2192.27,360743,4.17,0.19,2207.816,2196.826,2172.518,576426.84,602086.15,890226.25,0.7
312,2015/9/21,2185.08,2220.02,2214.45,2176.66,369015.12,15.46,0.7,2205.076,2204.873,2165.395,480659.15,553315.61,874503.58,1.03
311,2015/9/22,2217.78,2259.07,2237.31,2210.49,425637.66,22.86,1.03,2217.504,2210.591,2163.693,454818.03,533898.96,856551.69,-2.63
310,2015/9/23,2208.25,2219.24,2178.55,2174.92,342345.47,-58.76,-2.63,2204.824,2207.326,2169.708,411234.03,491170.53,815958.77,0.44
309,2015/9/24,2190.31,2198.49,2188.09,2170.68,250748.52,9.54,0.44,2203.478,2205.287,2183.409,349697.95,463210.07,769211.41,-0.21
308,2015/9/25,2180.29,2191.36,2183.4,2150.02,359920.09,-4.69,-0.21,2200.36,2204.088,2195.457,349533.37,462980.11,725151.51,-0.62
307,2015/9/28,2169.15,2175.97,2169.94,2145.75,202686.19,-13.46,-0.62,2191.458,2198.267,2199.218,316267.59,398463.37,676993.08,-1.97
306,2015/9/29,2139.8,2145.99,2127.2,2114.3,254825.59,-42.74,-1.97,2169.436,2193.47,2197.58,282105.17,368461.6,632084.43,0.89
305,2015/9/30,2138.15,2161.71,2146.12,2133.88,250269.25,18.92,0.89,2162.95,2183.887,2194.364,263689.93,337461.98,586001.37,2.11
304,2015/10/8,2231.02,2231.24,2191.34,2189.99,392556.31,45.22,2.11,2163.6,2183.539,2192.415,292051.49,320874.72,526474.01,1.27
303,2015/10/9,2202.13,2226.42,2219.29,2195.16,331352.22,27.95,1.27,2170.778,2185.569,2191.198,286337.91,317935.64,460010.9,2.89
302,2015/10/12,2223.33,2308.19,2283.43,2220.63,623545.44,64.14,2.89,2193.476,2192.467,2198.67,370509.76,343388.67,448352.14,-0.55
301,2015/10/13,2268.76,2282.04,2270.95,2259.27,369045.38,-12.48,-0.55,2222.226,2195.831,2203.211,393353.72,337729.45,435814.2,-0.75
300,2015/10/14,2263.59,2284.62,2253.91,2252.38,419614.62,-17.04,-0.75,2243.784,2203.367,2205.347,427222.79,345456.36,418313.45,1.95
299,2015/10/15,2254.4,2297.96,2297.9,2252.33,469421.88,43.99,1.95,2265.096,2214.348,2209.818,442595.91,367323.7,415266.88,1.13
298,2015/10/16,2310.35,2328.3,2323.78,2301.49,601684.75,25.88,1.13,2285.994,2228.386,2216.237,496662.41,391500.16,427240.13,-0.23
297,2015/10/19,2329.4,2346.35,2318.47,2303.17,532253.81,-5.31,-0.23,2293.002,2243.239,2220.753,478404.09,424456.93,411460.15,0.8
296,2015/10/20,2312.53,2337.8,2337.08,2297.75,466989.06,18.61,0.8,2306.228,2264.227,2228.848,497992.82,445673.27,407067.44,0.14
295,2015/10/21,2338.71,2369.37,2340.36,2268.82,976717.19,3.28,0.14,2323.518,2283.651,2233.769,609413.34,518318.07,427890.02,-0.37
294,2015/10/22,2306.07,2337.4,2331.79,2297.05,546517.81,-8.57,-0.37,2330.296,2297.696,2240.618,624832.52,533714.22,427294.47,0.52
293,2015/10/23,2334.54,2350.12,2343.96,2319.78,488548.12,12.17,0.52,2334.332,2310.163,2247.866,602205.2,549433.81,433684.72,0.26
292,2015/10/26,2366.84,2381.71,2350.02,2340.5,527982.06,6.06,0.26,2340.642,2316.822,2254.645,601350.85,539877.47,441633.07,-0.01
291,2015/10/27,2343.87,2353.65,2349.9,2302.09,466432.19,-0.12,-0.01,2343.206,2324.717,2260.274,601239.47,549616.15,443672.8,-1.67
290,2015/10/28,2338.39,2342.45,2310.7,2308.55,409391.62,-39.2,-1.67,2337.274,2330.396,2266.882,487774.36,548593.85,447025.11,-0.14
289,2015/10/29,2317.48,2323.45,2307.34,2301.37,292575.78,-3.36,-0.14,2332.384,2331.34,2272.844,436985.95,530909.24,449116.47,0.24
288,2015/10/30,2307.76,2336.04,2312.97,2298.97,371735.56,5.63,0.24,2326.186,2330.259,2279.323,413623.44,507914.32,449707.24,-1.42
287,2015/11/2,2291.25,2310.83,2280.09,2279.47,330989.94,-32.88,-1.42,2312.2,2326.421,2284.83,374225.02,487787.93,456122.43,-0.37
286,2015/11/3,2283.8,2294.42,2271.65,2265.67,273171.19,-8.44,-0.37,2296.55,2319.878,2292.053,335572.82,468406.15,457039.71,4.35
285,2015/11/4,2277.2,2374.02,2370.5,2277.2,620003.06,98.85,4.35,2308.51,2322.892,2303.272,377695.11,432734.73,475526.4,2.96
284,2015/11/5,2368.61,2503.65,2440.65,2365.85,1487452.25,70.15,2.96,2335.172,2333.778,2315.737,616670.4,526828.18,530271.2,2.17
283,2015/11/6,2430.65,2501.4,2493.48,2427.28,1021993,52.83,2.17,2371.274,2348.73,2329.447,746721.89,580172.67,564803.24,1.63
282,2015/11/9,2501.73,2592.19,2534.08,2501.73,1331908.38,40.6,1.63,2422.072,2367.136,2341.979,946905.58,660565.3,600221.38,-0.45
281,2015/11/10,2504.25,2559.83,2522.68,2498.46,908722.25,-11.4,-0.45,2472.278,2384.414,2354.565,1074015.79,704794.3,627205.23,-0.67
280,2015/11/11,2516.35,2517.51,2505.83,2474.04,660893.94,-16.85,-0.67,2499.344,2403.927,2367.162,1082193.96,729944.54,639269.19,-1.17
279,2015/11/12,2513.11,2513.7,2476.43,2466.29,583912.62,-29.4,-1.17,2506.5,2420.836,2376.088,901486.04,759078.22,644993.73,-1.16
278,2015/11/13,2454.18,2481.18,2447.77,2444.2,559307.38,-28.66,-1.16,2497.358,2434.316,2382.288,808948.91,777835.4,642874.86,-0.02
277,2015/11/16,2410.04,2447.5,2447.29,2407.94,423441.12,-0.48,-0.02,2480,2451.036,2388.729,627255.46,787080.52,637434.23,0.24
276,2015/11/17,2462.22,2514.46,2453.26,2449.74,682447.06,5.97,0.24,2466.116,2469.197,2394.538,582000.42,828008.11,648207.13,-0.56
275,2015/11/18,2455.58,2473.45,2439.45,2433.46,598726.25,-13.81,-0.56,2452.84,2476.092,2399.492,569566.89,825880.43,629307.58,1.19
274,2015/11/19,2444.88,2469.01,2468.49,2436.9,419492.34,29.04,1.19,2451.252,2478.876,2406.327,536682.83,719084.43,622956.31,-0.07
273,2015/11/20,2469.7,2483.89,2466.76,2458.78,480994.25,-1.73,-0.07,2455.05,2476.204,2412.467,521020.2,664984.56,622578.61,-0.4
272,2015/11/23,2465.81,2485.42,2456.84,2451.55,440903.28,-9.92,-0.4,2456.96,2468.48,2417.808,524512.64,575884.05,618224.67,-0.36
271,2015/11/24,2449.97,2452.35,2447.9,2421.39,409524.12,-8.94,-0.36,2455.888,2461.002,2422.708,469928.05,525964.24,615379.27,0.48
270,2015/11/25,2441.73,2460.18,2459.56,2430.35,426029,11.66,0.48,2459.91,2456.375,2430.151,435388.6,502477.74,616211.14,-0.35
269,2015/11/26,2468.52,2481.39,2450.96,2450.09,449366.28,-8.6,-0.35,2456.404,2453.828,2437.332,441363.39,489023.11,624050.66,-4.75
268,2015/11/27,2438.18,2439.7,2334.44,2320.07,559535.94,-116.52,-4.75,2429.94,2442.495,2438.406,457071.72,489045.96,633440.68,0.08
267,2015/11/30,2325.07,2347.84,2336.29,2280.68,525616.31,1.85,0.08,2405.83,2431.395,2441.216,474014.33,499263.48,643172,0.37
266,2015/12/1,2334.14,2365.15,2344.83,2314.79,419349.12,8.54,0.37,2385.216,2420.552,2444.875,475979.33,472953.69,650480.9,4.84
265,2015/12/2,2341.43,2463.9,2458.41,2337.03,816769.31,113.58,4.84,2384.986,2422.448,2449.27,554127.39,494758,660319.21,0.12
264,2015/12/3,2441.91,2481.54,2461.45,2422.56,817440,3.04,0.12,2387.084,2421.744,2450.31,627742.14,534552.76,626818.6,-2.6
263,2015/12/4,2438.39,2442.25,2397.56,2392.88,478385.41,-63.89,-2.6,2399.708,2414.824,2445.514,611512.03,534291.88,599638.22,-0.08
262,2015/12/7,2398.09,2404.91,2395.58,2379.55,291743.94,-1.98,-0.08,2411.566,2408.698,2438.589,564737.56,519375.94,547630,-1.3
261,2015/12/8,2381.68,2386.28,2364.34,2356.93,338136.94,-31.24,-1.3,2415.468,2400.342,2430.672,548495.12,512237.23,519100.73,0.23
260,2015/12/9,2357.88,2386.28,2369.74,2356.94,284205.91,5.4,0.23,2397.734,2391.36,2423.867,441982.44,498054.92,500266.33,-0.53
259,2015/12/10,2369.59,2402.69,2357.21,2353.22,319976.19,-12.53,-0.53,2376.886,2381.985,2417.907,342489.68,485115.91,487069.51,-0.63
258,2015/12/11,2346.86,2357.08,2342.45,2324.63,315904.5,-14.76,-0.63,2365.864,2382.786,2412.641,309993.5,460752.76,474899.36,3.09
257,2015/12/14,2319.2,2418.56,2414.92,2316.9,474866.53,72.47,3.09,2369.732,2390.649,2411.022,346618.01,455677.79,477470.63,-1.29
256,2015/12/15,2408.15,2410.09,2383.83,2377.07,346083.53,-31.09,-1.29,2373.63,2394.549,2407.551,348207.33,448351.23,460652.46,-0.31
255,2015/12/16,2389.25,2394.17,2376.54,2371.43,284909.22,-7.29,-0.31,2374.99,2386.362,2404.405,348347.99,395165.22,444961.61,1.34
254,2015/12/17,2391.4,2424.9,2408.32,2386.09,440351.19,31.78,1.34,2385.212,2381.049,2401.397,372422.99,357456.34,446004.55,0.6
253,2015/12/18,2405.86,2466.35,2422.83,2404.15,539673.31,14.51,0.6,2401.288,2383.576,2399.2,417176.76,363585.13,448938.5,3.19
252,2015/12/21,2415.63,2513.49,2500.06,2414.84,736710.88,77.23,3.19,2418.316,2394.024,2401.361,469545.63,408081.82,463728.88,-0.16
251,2015/12/22,2499.66,2506.87,2496.05,2477.67,512488.03,-4.01,-0.16,2440.76,2407.195,2403.768,502826.53,425516.93,468877.08,0.28
250,2015/12/23,2497.37,2550.9,2503.06,2492.43,681888.56,7.01,0.28,2466.064,2420.527,2405.944,582222.39,465285.19,481670.06,-0.85
249,2015/12/24,2498.77,2505.7,2481.75,2451.45,483038.41,-21.31,-0.85,2480.75,2432.981,2407.483,590759.84,481591.42,483353.66,0.43
248,2015/12/25,2483.66,2496.84,2492.34,2474.33,296230.25,10.59,0.43,2494.652,2447.97,2415.378,542071.23,479623.99,470188.38,-3.25
247,2015/12/28,2498.78,2502.33,2411.41,2411.21,482005.91,-80.93,-3.25,2476.922,2447.619,2419.134,491130.23,480337.93,468007.86,0.89
246,2015/12/29,2408.93,2435.62,2432.88,2405.17,275973.06,21.47,0.89,2464.288,2452.524,2423.537,443827.24,473326.88,460839.05,-0.01
245,2015/12/30,2432.18,2434.52,2432.77,2399.92,284206.62,-0.11,-0.01,2450.23,2458.147,2422.255,364290.85,473256.62,434210.92,-0.49
244,2015/12/31,2426.81,2437.72,2420.8,2409.76,299727.22,-11.97,-0.49,2438.04,2459.395,2420.222,327628.61,459194.23,408325.28,-6.21
243,2016/1/4,2417.02,2417.02,2270.46,2269.97,346208.5,-150.34,-6.21,2393.664,2444.158,2413.867,337624.26,439847.74,401716.44,0.78
242,2016/1/5,2230.08,2309.59,2288.11,2223.05,480759.62,17.65,0.78,2369.004,2422.963,2408.493,337375,414252.62,411167.22,1.29
241,2016/1/6,2284.92,2321.17,2317.65,2274.47,380888.19,29.54,1.29,2345.958,2405.123,2406.159,358358.03,401092.63,413304.78,-5.91
240,2016/1/7,2281.88,2281.93,2180.59,2171.32,110815.75,-137.06,-5.91,2295.522,2372.876,2396.702,323679.86,343985.35,404635.27,1.79
239,2016/1/8,2225.48,2257.41,2219.61,2154.58,515259.31,39.02,1.79,2255.284,2346.662,2389.822,366786.27,347207.44,414399.43,-4.48
238,2016/1/11,2182.85,2202.32,2120.23,2119.7,484835.06,-99.38,-4.48,2225.238,2309.451,2378.711,394511.59,366067.92,422845.96,0.53
237,2016/1/12,2135.94,2151.4,2131.37,2115.36,351443.75,11.14,0.53,2193.89,2281.447,2364.533,368648.41,353011.71,416674.82,-1.21
236,2016/1/13,2152.72,2157.51,2105.51,2104.93,320249.44,-25.86,-1.21,2151.462,2248.71,2350.617,356520.66,357439.35,415383.11,1.26
235,2016/1/14,2056.41,2136.06,2132.08,2052.3,366309.66,26.57,1.26,2141.76,2218.641,2338.394,407619.44,365649.65,419453.14,-2.87
234,2016/1/15,2119.56,2128.95,2070.93,2058.7,346416.22,-61.15,-2.87,2112.024,2183.654,2321.525,373850.83,370318.55,414756.39,-0.08
233,2016/1/18,2040.41,2092.4,2069.27,2039.05,268060.94,-1.66,-0.08,2101.832,2163.535,2303.846,330496,362503.79,401175.77,2.87
232,2016/1/19,2075.19,2135.36,2128.57,2060.28,372221.69,59.3,2.87,2101.272,2147.581,2285.272,334651.59,351650,382951.31,-1.87
231,2016/1/20,2115.13,2124.15,2088.72,2076.16,392211.44,-39.85,-1.87,2097.914,2124.688,2264.905,349043.99,352782.33,376937.48,-2.29
230,2016/1/21,2069.39,2112.73,2040.98,2040.53,343545.16,-47.74,-2.29,2079.694,2110.727,2241.802,344491.09,376055.27,360020.31,1.03
229,2016/1/22,2062.63,2074.17,2061.96,2026.27,270651.97,20.98,1.03,2077.9,2094.962,2220.812,329338.24,351594.53,349400.99,0.17
228,2016/1/25,2067.56,2074.9,2065.44,2049.25,217410.73,3.48,0.17,2077.134,2089.483,2199.467,319208.2,324852.1,345460.01,-5.51
227,2016/1/26,2046.04,2050.45,1951.61,1944.91,377514.38,-113.83,-5.51,2041.742,2071.507,2176.477,320266.74,327459.16,340235.44,0.1
226,2016/1/27,1961.4,1972.16,1953.46,1908.04,393026.62,1.85,0.1,2014.69,2056.302,2152.506,320429.77,334736.88,346088.11,-2.09
225,2016/1/28,1943.83,1960.95,1912.72,1900.35,297165.53,-40.74,-2.09,1989.038,2034.366,2126.504,311153.85,327822.47,346736.06,3.15
224,2016/1/29,1915.13,1986.72,1973.01,1914.4,382428.78,60.29,3.15,1971.248,2024.574,2104.114,333509.21,331423.72,350871.14,-1.82
223,2016/2/1,1970.21,1973.1,1937.07,1917.24,273351.59,-35.94,-1.82,1945.574,2011.354,2087.445,344697.38,331952.79,347228.29,1.68
222,2016/2/2,1935.22,1978.29,1969.62,1934.91,261565.41,32.55,1.68,1949.176,1995.459,2071.52,321507.59,320887.16,336268.58,-0.88
221,2016/2/3,1947.83,1955.09,1952.37,1929.81,219700.8,-17.25,-0.88,1948.958,1981.824,2053.256,286842.42,303636.1,328209.21,1.12
220,2016/2/4,1962.87,1983.25,1974.24,1960.13,250203.05,21.87,1.12,1961.262,1975.15,2042.939,277449.93,294301.89,335178.58,-0.35
219,2016/2/5,1970.69,1979.39,1967.26,1962.23,204557.95,-6.98,-0.35,1960.112,1965.68,2030.321,241875.76,287692.48,319643.51,-0.96
218,2016/2/15,1916.42,1958.22,1948.28,1914.49,188932.31,-18.98,-0.96,1962.354,1953.964,2021.724,224991.9,284844.64,304848.37,2.7
217,2016/2/16,1957.91,2005.42,2000.9,1957.54,306072.91,52.62,2.7,1968.61,1958.893,2015.2,233893.4,277700.5,302579.83,0.68
216,2016/2/17,1997.68,2020.08,2014.44,1993.89,343735.47,13.54,0.68,1981.024,1964.991,2010.647,258700.34,272771.38,303754.13,-0.26
215,2016/2/18,2022.55,2034.16,2009.27,2007.22,309386.06,-5.17,-0.26,1988.03,1974.646,2004.506,270536.94,273993.43,300907.95,-0.26
214,2016/2/19,2005.41,2013.78,2004.11,1993.05,216392.91,-5.16,-0.26,1995.4,1977.756,2001.165,272903.93,257389.85,294406.79,2.48
213,2016/2/22,2025.18,2064.61,2053.86,2016.36,390592.84,49.75,2.48,2016.516,1989.435,2000.394,313236.04,269113.97,300533.38,-1.19
212,2016/2/23,2051.57,2051.57,2029.52,2013.98,268761.91,-24.34,-1.19,2022.24,1995.425,1995.442,305773.84,269833.62,295360.39,0.58
211,2016/2/24,2020.59,2041.88,2041.39,2009.35,262289.16,11.87,0.58,2027.63,2004.327,1993.076,289484.58,274092.46,288864.28,-5.33
210,2016/2/25,2038.16,2038.18,1932.6,1925.2,424595.62,-108.79,-5.33,2012.296,2000.163,1987.657,312526.49,291531.71,292916.8,1.18
209,2016/2/26,1946.96,1965.91,1955.4,1930,263067.62,22.8,1.18,2002.554,1998.977,1982.329,321861.43,297382.68,292537.58,-0.55
208,2016/2/29,1951.68,1953.32,1944.61,1891.1,391615.84,-10.79,-0.55,1980.704,1998.61,1976.287,322066.03,317651.03,301247.84,1.47
207,2016/3/1,1944.56,1988.57,1973.19,1931.98,295958.59,28.58,1.47,1969.438,1995.839,1977.366,327505.37,316639.6,297170.05,3.56
206,2016/3/2,1980.46,2045.82,2043.41,1979.17,509788.03,70.22,3.56,1969.842,1998.736,1981.864,377005.14,333244.86,303008.12,0.48
205,2016/3/3,2043.37,2057.16,2053.27,2031.54,454766.72,9.86,0.48,1993.976,2003.136,1988.891,383039.36,347782.92,310888.18,3.36
204,2016/3/4,2045.12,2128.57,2122.27,2040.08,859531.25,69,3.36,2027.35,2014.952,1996.354,502332.09,412096.76,334743.3,-0.69
203,2016/3/7,2122.55,2133.56,2107.67,2097.78,400587.31,-14.6,-0.69,2059.962,2020.333,2004.884,504126.38,413096.21,341105.09,0.35
202,2016/3/8,2102.25,2118.04,2115.16,2037.29,390033.56,7.49,0.35,2088.356,2028.897,2012.161,522941.37,425223.37,347528.5,-0.15
201,2016/3/9,2073.27,2112.86,2111.92,2053.84,380832.91,-3.24,-0.15,2102.058,2035.95,2020.138,497150.35,437077.75,355585.1,-2.39
200,2016/3/10,2089.86,2102.99,2061.45,2060.06,208729.81,-50.47,-2.39,2103.694,2048.835,2024.499,447942.97,415491.16,353511.44,0.45
199,2016/3/11,2043.25,2071.09,2070.72,2039.59,244434.61,9.27,0.45,2093.384,2060.367,2029.672,324923.64,413627.86,355505.27,0.37
198,2016/3/14,2079.91,2117.83,2078.41,2071.12,351146.16,7.69,0.37,2087.532,2073.747,2036.179,315035.41,409580.9,363615.96,1.09
197,2016/3/15,2077.51,2105.04,2101.12,2055.32,346471.31,22.71,1.09,2084.724,2086.54,2041.19,306322.96,414632.17,365635.88,1.67
196,2016/3/16,2087.28,2142.16,2136.13,2084.77,603815.75,35.01,1.67,2089.566,2095.812,2047.274,350919.53,424034.94,378639.9,-0.22
195,2016/3/17,2135.06,2156.89,2131.48,2113.44,380779.03,-4.65,-0.22,2103.572,2103.633,2053.384,385329.37,416636.17,382209.55,0.46
194,2016/3/18,2140.27,2165.15,2141.18,2131.38,622576.25,9.7,0.46,2117.664,2105.524,2060.238,460957.7,392940.67,402518.71,2.44
193,2016/3/21,2156.95,2214.64,2193.39,2154.49,782646.62,52.21,2.44,2140.66,2114.096,2067.214,547257.79,431146.6,422121.4,-0.92
192,2016/3/22,2181.98,2196.37,2173.26,2167.43,505312.44,-20.13,-0.92,2155.088,2119.906,2074.402,579026.02,442674.49,433948.93,0.09
191,2016/3/23,2170.16,2186.02,2175.28,2159.46,352476.62,2.02,0.09,2162.918,2126.242,2081.096,528758.19,439838.86,438458.3,-1.73
190,2016/3/24,2161.17,2161.17,2137.59,2137.19,338799.28,-37.69,-1.73,2164.14,2133.856,2091.346,520362.24,452845.81,434168.49,0.54
189,2016/3/25,2137.15,2156.8,2149.2,2135.53,227810.48,11.61,0.54,2165.744,2141.704,2101.036,441409.09,451183.39,432405.63,-1.22
188,2016/3/28,2152.81,2166.92,2123.03,2116.98,259059.06,-26.17,-1.22,2151.672,2146.166,2109.957,336691.58,441974.68,425777.79,-0.76
187,2016/3/29,2127.8,2133.81,2106.86,2100.92,256546.05,-16.17,-0.76,2138.392,2146.74,2116.64,286938.3,432982.16,423807.16,2.4
186,2016/3/30,2124.53,2160.5,2157.53,2124.09,356338.28,50.67,2.4,2134.842,2148.88,2122.346,287710.63,408234.41,416134.67,-0.05
185,2016/3/31,2166.42,2171.79,2156.54,2149.24,322818.38,-0.99,-0.05,2138.632,2151.386,2127.509,284514.45,402438.35,409537.26,0.52
184,2016/4/1,2156.78,2168.33,2167.78,2124.13,349038.97,11.24,0.52,2142.348,2154.046,2129.785,308760.15,375084.62,384012.64,0.58
183,2016/4/5,2151.37,2186.92,2180.26,2147.09,388745.22,12.48,0.58,2153.794,2152.733,2133.415,334697.38,335694.48,383420.54,-0.56
182,2016/4/6,2167.45,2176.9,2168.04,2156.52,283496.78,-12.22,-0.56,2166.03,2152.211,2136.059,340087.53,313512.91,378093.7,-1.32
181,2016/4/7,2174.88,2177.12,2139.4,2138.33,258330.44,-28.64,-1.32,2162.404,2148.623,2137.433,320485.96,304098.29,371968.58,-0.73
180,2016/4/8,2125.45,2132.73,2123.8,2114.26,228227.47,-15.6,-0.73,2155.856,2147.244,2140.55,301567.78,293041.11,372943.46,1.16
179,2016/4/11,2140.56,2167.65,2148.44,2140.56,302125.03,24.64,1.16,2151.988,2147.168,2144.436,292184.99,300472.57,375827.98,-0.21
178,2016/4/12,2147.81,2150.57,2143.9,2135.29,193921.98,-4.54,-0.21,2144.716,2149.255,2147.711,253220.34,293958.86,367966.77,1.28
177,2016/4/13,2157.21,2197.74,2171.32,2157.21,511144.69,27.42,1.28,2145.372,2155.701,2151.221,298749.92,319418.72,376200.44,0.35
176,2016/4/14,2183.12,2190.87,2178.87,2166.63,248788.56,7.55,0.35,2153.266,2157.835,2153.358,296841.55,308663.75,358449.08,0.15
175,2016/4/15,2182.11,2190.73,2182.07,2172.97,238188.59,3.2,0.15,2164.92,2160.388,2155.887,298833.77,300200.77,351319.56,-1.09
174,2016/4/18,2166,2168.9,2158.23,2154.38,244109.19,-23.84,-1.09,2166.878,2159.433,2156.74,287230.6,289707.8,332396.21,0.25
173,2016/4/19,2169.89,2173.09,2163.61,2156.18,183906.5,5.38,0.25,2170.82,2157.768,2155.251,285227.51,269223.92,302459.2,-0.4
172,2016/4/20,2166.28,2169.65,2154.89,2093.82,475652.59,-8.72,-0.4,2167.534,2156.453,2154.332,278129.09,288439.5,300976.21,-0.33
171,2016/4/21,2138.29,2171.45,2147.72,2129.91,306289.5,-7.17,-0.33,2161.304,2157.285,2152.954,289629.27,293235.41,298666.85,0.47
170,2016/4/22,2135.92,2161.8,2157.72,2133.81,201985.69,10,0.47,2156.434,2160.677,2153.961,282388.69,290611.23,291826.17,-0.44
169,2016/4/25,2149.25,2156.53,2148.28,2130.3,171560.7,-9.44,-0.44,2154.444,2160.661,2153.915,267879,277554.8,289013.68,0.35
168,2016/4/26,2146.41,2163.24,2155.79,2140.57,154442.91,7.51,0.35,2152.88,2161.85,2155.553,261986.28,273606.89,283782.88,-0.48
167,2016/4/27,2157.86,2159.13,2145.38,2143.9,145208.02,-10.41,-0.48,2150.978,2159.256,2157.479,195897.36,237013.23,278215.97,-0.15
166,2016/4/28,2149.07,2155.57,2142.06,2131.86,173581.06,-3.32,-0.15,2149.846,2155.575,2156.705,169355.68,229492.48,269078.11,-0.31
165,2016/4/29,2136.84,2146.32,2135.51,2134.19,159485.38,-6.55,-0.31,2145.404,2150.919,2155.654,160855.61,221622.15,260911.46,1.07
164,2016/5/3,2136.2,2167.73,2158.27,2131.38,258152.16,22.76,1.07,2147.402,2150.923,2155.178,178173.91,223026.45,256367.12,-0.25
163,2016/5/4,2152.43,2159.65,2152.93,2147.76,174268.94,-5.34,-0.25,2146.83,2149.855,2153.812,182139.11,222062.69,245643.31,0
162,2016/5/5,2149.47,2155.47,2152.88,2145.11,147774.52,-0.05,0,2148.33,2149.654,2153.054,182652.41,189274.89,238857.2,-2.13
161,2016/5/6,2152.5,2153.87,2107.01,2106.44,246422.75,-45.87,-2.13,2141.32,2145.583,2151.434,197220.75,183288.21,238261.81,-1.64
160,2016/5/9,2100.64,2100.64,2072.47,2064.69,240222.53,-34.54,-1.64,2128.712,2137.058,2148.868,213368.18,187111.9,238861.56,0
159,2016/5/10,2061.99,2084.7,2072.38,2061.99,171657.45,-0.09,0,2111.534,2129.468,2145.065,196069.24,187121.57,232338.19,0.29
158,2016/5/11,2078.29,2089.12,2078.41,2068.65,180586.33,6.03,0.29,2096.63,2121.73,2141.79,197332.72,189735.91,231671.4,0.31
157,2016/5/12,2067.75,2089.65,2084.84,2055.51,179275.3,6.43,0.31,2083.022,2115.676,2137.466,203632.87,193142.64,215077.93,-0.41
156,2016/5/13,2079.64,2089.84,2076.19,2072.26,152878.69,-8.65,-0.41,2076.858,2109.089,2132.332,184924.06,191072.4,210282.44,0.31
155,2016/5/16,2068.92,2082.86,2082.62,2064.68,135792.44,6.43,0.31,2078.888,2103.8,2127.36,164038.04,188703.11,205162.63,-0.34
154,2016/5/17,2081.57,2083.85,2075.47,2069.27,148509.62,-7.15,-0.34,2079.506,2095.52,2123.222,159408.48,177738.86,200382.65,0.16
153,2016/5/18,2067.72,2081.85,2078.76,2053.72,230371.12,3.29,0.16,2079.576,2088.103,2118.979,169365.43,183349.08,202705.89,-0.24
152,2016/5/19,2072.37,2083.13,2073.8,2069.9,140500.06,-4.96,-0.24,2077.368,2080.195,2114.925,161610.39,182621.63,185948.26,0.45
151,2016/5/20,2067.46,2083.51,2083.12,2064.44,138901.72,9.32,0.45,2078.754,2077.806,2111.695,158814.99,171869.53,177578.87,-0.03
150,2016/5/23,2082.97,2095.17,2082.41,2077.94,144792.11,-0.71,-0.03,2078.712,2078.8,2107.929,160614.93,162326.48,174719.19,-0.76
149,2016/5/24,2080.01,2080.07,2066.64,2062.5,131044.43,-15.77,-0.76,2076.946,2078.226,2103.847,157121.89,158265.18,172693.38,0.26
148,2016/5/25,2079.48,2084.13,2071.91,2068.68,112849.97,5.27,0.26,2075.576,2077.576,2099.653,133617.66,151491.55,170613.73,0.2
147,2016/5/26,2070.24,2083.06,2076.14,2062.17,131265.12,4.23,0.2,2076.044,2076.706,2096.191,131770.67,146690.53,169916.59,-0.06
146,2016/5/27,2075.21,2080.49,2074.92,2069.52,105774.92,-1.22,-0.06,2074.404,2076.579,2092.834,125145.31,141980.15,166526.28,0.83
145,2016/5/30,2076.93,2093.77,2092.16,2065.64,177143.84,17.24,0.83,2076.354,2077.533,2090.666,131615.66,146115.29,167409.2,3.04
144,2016/5/31,2092.22,2158.12,2155.66,2092.22,406517.41,63.5,3.04,2094.158,2085.552,2090.536,186710.25,171916.07,174827.46,-0.78
143,2016/6/1,2155.5,2158.72,2138.96,2138.56,254733.23,-16.7,-0.78,2107.568,2091.572,2089.837,215086.9,174352.28,178850.68,-0.06
142,2016/6/2,2138.21,2144.32,2137.65,2129.94,163566.66,-1.31,-0.06,2119.87,2097.957,2089.076,221547.21,176658.94,179640.28,0.7
141,2016/6/3,2146.56,2157.07,2152.64,2135.53,205261.52,14.99,0.7,2135.414,2104.909,2091.358,241444.53,183294.92,177582.22,-0.76
140,2016/6/6,2148.96,2151.06,2136.32,2131.92,136588.38,-16.32,-0.76,2144.246,2110.3,2094.55,233333.44,182474.55,172400.52,0.13
139,2016/6/7,2141.65,2145.71,2139.07,2134.61,140684.91,2.75,0.13,2140.928,2117.543,2097.885,180166.94,183438.6,170851.89,-0.29
138,2016/6/8,2137.18,2138.85,2132.96,2124.84,164057.91,-6.11,-0.29,2139.728,2123.648,2100.612,162031.88,188559.39,170025.47,-2.28
