,date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,p_change_t1
304,2015/9/30,10004.795,10048.859,9988.25,9890.706,149803840,38.332,0.39,10039.303,10033.489,10066.607,187307500.8,212084387.2,222844020.8,1.03
303,2015/10/7,10064.952,10126.635,10091.565,10064.952,4861174,103.315,1.03,10010.009,10068.656,10063.06,143981412.4,185198943,210772506.7,4.07
302,2015/10/8,10332.235,10477.209,10394.734,10265,230687952,406.484,4.07,10108.003,10123.052,10080.056,144770977.2,189499639,209348217.9,1.4
301,2015/10/9,10386.806,10589.519,10540.194,10363.984,241885584,145.46,1.4,10192.932,10159.399,10107.478,160343889.2,190971411.8,210015469.1,4
300,2015/10/12,10599.884,11069.681,10961.363,10593.538,341342688,421.169,4,10395.221,10231.667,10139.535,193716247.6,198715891.8,217061231.5,0.74
299,2015/10/13,10885.105,11072.996,11042.13,10850.723,295156224,80.767,0.74,10605.997,10322.65,10160.634,222786724.4,205047112.6,216222746.7,-1.27
298,2015/10/14,10997.082,11095.338,10901.479,10880.108,296102784,-140.651,-1.27,10767.98,10388.994,10184.476,281035046.4,212508229.4,219762177.1,3.01
297,2015/10/15,10862.112,11229.38,11229.38,10862.112,308490272,327.901,3.01,10934.909,10521.456,10222.76,296595510.4,220683243.8,225663436.3,1.29
296,2015/10/16,11301.935,11384.24,11374.834,11172.042,357297280,145.454,1.29,11101.837,10647.385,10302.59,319677849.6,240010869.4,231484164.3,0.14
295,2015/10/19,11426.518,11498.24,11391.013,11245.014,354363168,16.179,0.14,11187.767,10791.494,10407.6,322281945.6,257999096.6,239291600.3,1.81
294,2015/10/20,11372.178,11597.156,11597.08,11335.783,328949408,206.067,1.81,11298.757,10952.377,10492.933,329040582.4,275913653.4,243999020.3,-5.87
293,2015/10/21,11592.199,11641.893,10915.986,10872.567,421745952,-681.094,-5.87,11301.659,11034.819,10551.738,354169216,317602131.2,251400537.1,3.56
292,2015/10/22,10921.178,11320.011,11305.103,10910.879,326831296,389.117,3.56,11316.803,11125.856,10624.454,357837420.8,327216465.6,258358052.3,2.64
291,2015/10/23,11397.199,11653.087,11603.456,11345.527,378978816,298.353,2.64,11362.528,11232.182,10695.791,362173728,340925788.8,265948600.3,0.73
290,2015/10/26,11765.652,11789.02,11687.772,11534.826,391547488,84.316,0.73,11421.879,11304.823,10768.245,369610592,345946268.8,272331080.3,0.6
289,2015/10/27,11588.942,11820.723,11758.413,11229.102,366332032,70.641,0.6,11454.146,11376.452,10849.551,377087116.8,353063849.6,279055481.1,-2.25
288,2015/10/28,11689.287,11834.073,11494.347,11446.43,341529344,-264.066,-2.25,11569.818,11435.738,10912.366,361043795.2,357606505.6,285057367.5,0.63
287,2015/10/29,11565.713,11694.781,11566.662,11406.102,281809600,72.315,0.63,11622.13,11469.467,10995.461,352039456,354938438.4,287810841.1,-0.18
286,2015/10/30,11542.014,11711.037,11546.051,11369.395,296335936,-20.611,-0.18,11610.649,11486.588,11066.987,335510880,348842304,294426586.7,-2.09
285,2015/11/2,11306.204,11637.988,11304.882,11266.038,274690912,-241.169,-2.09,11534.071,11477.975,11134.735,312139564.8,340875078.4,299437087.5,-0.15
284,2015/11/3,11341.303,11416.838,11288.144,11200.597,224051312,-16.738,-0.15,11440.017,11447.082,11199.729,283683420.8,330385268.8,303149461.1,5.29
283,2015/11/4,11351.249,11884.9,11884.9,11351.249,339438208,596.756,5.29,11518.128,11543.973,11289.396,283265193.6,322154494.4,319878312.8,0.46
282,2015/11/5,11908.688,12091.53,11939.81,11853.464,429137152,54.91,0.46,11592.757,11607.444,11366.65,312730704,332385080,329800772.8,2.79
281,2015/11/6,11952.512,12292.424,12273.351,11952.512,377370592,333.541,2.79,11738.217,11674.433,11453.308,328937635.2,332224257.6,336575023.2,1.47
280,2015/11/9,12227.405,12538.352,12453.241,12145.064,422232448,179.89,1.47,11967.889,11750.98,11527.902,358445942.4,335292753.6,340619511.2,0.38
279,2015/11/10,12390.527,12597.163,12500.528,12349.033,400913312,47.287,0.38,12210.366,11825.192,11600.822,393818342.4,338750881.6,345907365.6,1.42
278,2015/11/11,12509.525,12687.196,12677.537,12445.288,382124832,177.009,1.42,12368.893,11943.511,11689.625,402355667.2,342810430.4,350208468,-0.33
277,2015/11/12,12735.502,12758.673,12635.393,12483.34,403545120,-42.144,-0.33,12508.01,12050.384,11759.925,397237260.8,354983982.4,354961210.4,-1.85
276,2015/11/13,12492.942,12574.962,12402.036,12272.381,362993472,-233.357,-1.85,12533.747,12135.982,11811.285,394361836.8,361649736,355246020,1.76
275,2015/11/16,12180.986,12620.38,12620.38,12171.662,292408256,218.344,1.76,12567.175,12267.532,11872.754,368396998.4,363421470.4,352148274.4,-0.86
274,2015/11/17,12744.793,12827.201,12511.545,12478.973,403496960,-108.835,-0.86,12569.378,12389.872,11918.477,368913728,381366035.2,355875652,-1.82
273,2015/11/18,12516.14,12580.913,12283.758,12257.042,306149504,-227.787,-1.82,12490.622,12429.758,11986.865,353718662.4,378037164.8,350095829.6,2.65
272,2015/11/19,12326.161,12609.844,12609.844,12309.785,294467424,326.086,2.65,12485.513,12496.761,12052.103,331903123.2,364570192,348477636,0.73
271,2015/11/20,12650.248,12766.261,12702.034,12565.801,364726720,92.19,0.73,12545.512,12539.63,12107.031,332249772.8,363305804.8,347765031.2,-0.91
270,2015/11/23,12699.146,12806.316,12586.691,12539.98,362385504,-115.343,-0.91,12538.774,12552.975,12151.977,346245222.4,357321110.4,346306932,0.86
269,2015/11/24,12580.717,12694.856,12694.856,12438.921,283930688,108.165,0.86,12575.437,12572.407,12198.8,322331968,345622848,342186864.8,1.56
268,2015/11/25,12696.132,12904.787,12893.228,12666.188,325415904,198.372,1.56,12697.331,12593.977,12268.744,326185248,339951955.2,341381192.8,-0.97
267,2015/11/26,12951.998,12970.47,12767.502,12747.892,349661632,-125.726,-0.97,12728.862,12607.187,12328.786,337224089.6,334563606.4,344773794.4,-6.31
266,2015/11/27,12697.507,12733.452,11961.703,11880.321,371475168,-805.799,-6.31,12580.796,12563.154,12349.568,338573779.2,335411776,348530756,0.64
265,2015/11/30,11991.701,12121.219,12037.857,11455.495,325215296,76.154,0.64,12471.029,12504.902,12386.217,331139737.6,338692480,351056975.2,0.36
264,2015/12/1,12022.835,12206.165,12081.17,11938.627,270222240,43.313,0.36,12348.292,12461.864,12425.868,328398048,325365008,353365521.6,0.87
263,2015/12/2,12068.977,12188.011,12186.271,11830.989,263999920,105.101,0.87,12206.901,12452.116,12440.937,316114851.2,321150049.6,349593607.2,2.14
262,2015/12/3,12205.439,12447.381,12447.381,12205.439,249532944,261.11,2.14,12142.876,12435.869,12466.315,296089113.6,316656601.6,340613396.8,-0.95
261,2015/12/4,12384.496,12474.457,12329.176,12268.494,268070336,-118.205,-0.95,12216.371,12398.584,12469.107,275408147.2,306990963.2,335148384,0.92
260,2015/12/7,12351.405,12467.852,12443.047,12262.13,247670384,113.871,0.92,12297.409,12384.219,12468.597,259899164.8,295519451.2,326420280.8,-2.23
259,2015/12/8,12371.109,12371.109,12164.966,12151.153,261043072,-278.081,-2.23,12314.168,12331.23,12451.819,258063331.2,293230689.6,319426768.8,0.12
258,2015/12/9,12112.197,12257.581,12179.831,12091.764,232964400,14.865,0.12,12312.88,12259.89,12426.933,251856227.2,283985539.2,311968747.2,0.01
257,2015/12/10,12180.774,12318.044,12181.03,12158.653,228638944,1.199,0.01,12259.61,12201.243,12404.215,247677427.2,271883270.4,303223438.4,-0.39
256,2015/12/11,12120.595,12228.29,12134.02,12051.444,204665888,-47.01,-0.39,12220.579,12218.475,12390.815,234996537.6,255202342.4,295307059.2,2.2
255,2015/12/14,12023.814,12400.594,12400.594,12004.486,214942208,266.574,2.2,12212.088,12254.749,12379.825,228450902.4,244175033.6,291433756.8,0.76
254,2015/12/15,12412.465,12553.788,12495.249,12412.465,228293824,94.655,0.76,12278.145,12296.157,12379.01,221901052.8,239982192,282673600,0.13
253,2015/12/16,12533.112,12595.124,12511.028,12471.094,235451312,15.779,0.13,12344.384,12328.632,12390.374,222398435.2,237127331.2,279138690.4,2.51
252,2015/12/17,12602.667,12825.48,12825.48,12602.667,328537664,314.452,2.51,12473.274,12366.442,12401.156,242378179.2,245027803.2,280842202.4,0.04
251,2015/12/18,12825.023,12904.078,12830.247,12763.431,305752704,4.767,0.04,12612.52,12416.549,12407.566,262595542.4,248796040,277893501.6,1.54
250,2015/12/21,12824.433,13047.125,13028.31,12816.715,298490688,198.063,1.54,12738.063,12475.076,12429.647,279305238.4,253878070.4,274698760.8,0.85
249,2015/12/22,13064.686,13139.125,13139.125,12980.377,288396544,110.815,0.85,12866.838,12572.491,12451.861,291325782.4,256613417.6,274922053.6,-1
248,2015/12/23,13142.526,13187.052,13007.868,12974.628,312253248,-131.257,-1,12966.206,12655.295,12457.593,306686169.6,264542302.4,274263920.8,-0.58
247,2015/12/24,12977.248,13003.784,12932.372,12770.359,232550080,-75.496,-0.58,12987.584,12730.429,12465.836,287488652.8,264933416,268408343.2,0.37
246,2015/12/25,12960.255,13012.743,12980.566,12898.472,214331264,48.194,0.37,13017.648,12815.084,12516.779,269204364.8,265899953.6,260551148,-2.27
245,2015/12/28,13025.657,13064.5,12686.34,12686.34,279782368,-294.226,-2.27,12949.254,12843.659,12549.204,265462700.8,272383969.6,258279501.6,0.94
244,2015/12/29,12676.614,12806.156,12806.156,12598.105,215009936,119.816,0.94,12882.66,12874.749,12585.453,250785379.2,271055580.8,255518886.4,0.65
243,2015/12/30,12826.477,12899.944,12889.834,12768.168,231731888,83.678,0.65,12859.054,12912.63,12620.631,234681107.2,270683638.4,253905484.8,-1.75
242,2015/12/31,12893.12,12921.711,12664.89,12664.533,222261744,-224.944,-1.75,12805.557,12896.571,12631.506,232623440,260056046.4,252541924.8,-8.2
241,2016/1/4,12650.719,12659.408,11626.038,11625.409,204855280,-1038.852,-8.2,12534.652,12776.15,12596.35,230728243.2,249966304,249381172,-1.36
240,2016/1/5,11116.9,11687.48,11468.06,11063.642,294290848,-157.978,-1.36,12290.996,12620.125,12547.6,233629939.2,249546320,251712195.2,2.24
239,2016/1/6,11520.772,11730.48,11724.88,11413.984,253497232,256.82,2.24,12074.74,12478.7,12525.596,241327398.4,246056388.8,251334903.2,-8.23
238,2016/1/7,11504.9,11504.9,10760.273,10745.47,71661952,-964.607,-8.23,11648.828,12253.941,12454.618,209313411.2,221997259.2,243269780.8,1.2
237,2016/1/8,11008.894,11121.777,10888.908,10376.29,285149344,128.635,1.2,11293.632,12049.595,12390.012,221890931.2,227257185.6,246095300.8,-6.21
236,2016/1/11,10656.87,10809.568,10212.459,10212.459,261299248,-676.449,-6.21,11010.916,11772.784,12293.934,233179724.8,231953984,248926968.8,0.8
235,2016/1/12,10243.569,10414.936,10293.704,10065.09,217637344,81.245,0.8,10776.045,11533.52,12188.589,217849024,225739481.6,249061725.6,-3.06
234,2016/1/13,10347.084,10435.239,9978.821,9978.821,208940528,-314.883,-3.06,10426.833,11250.787,12062.768,208937683.2,225132540.8,248094060.8,3.67
233,2016/1/14,9678.216,10357.952,10344.942,9668.896,228512688,366.121,3.67,10343.767,10996.298,11954.464,240307830.4,224810620.8,247747129.6,-3.35
232,2016/1/15,10268.947,10363.822,9997.925,9940.889,221160176,-347.017,-3.35,10165.57,10729.601,11813.086,227509996.8,224700464,242378255.2,1.58
231,2016/1/18,9807.248,10273.586,10155.962,9807.248,193371616,158.037,1.58,10154.271,10582.593,11679.372,213924470.4,223552097.6,236759200.8,3.4
230,2016/1/19,10137.38,10519.667,10501.786,10105.546,231434576,345.824,3.4,10195.887,10485.966,11553.045,216683916.8,217266470.4,233406395.2,-1.28
229,2016/1/20,10434.355,10554.035,10366.849,10297.817,229661632,-134.937,-1.28,10273.493,10350.163,11414.432,220828137.6,214882910.4,230469649.6,-3.77
228,2016/1/21,10207.421,10475.512,9975.974,9975.974,210049968,-390.875,-3.77,10199.699,10271.733,11262.837,217135593.6,228721712,225359485.6,1.36
227,2016/1/22,10095.425,10171.919,10111.567,9837.744,178117792,135.593,1.36,10222.428,10193.999,11121.797,208527116.8,218018556.8,222637871.2,0.8
226,2016/1/25,10194.752,10291.495,10192.531,10103.65,165141232,80.964,0.8,10229.741,10192.006,10982.395,202881040,208402755.2,220178369.6,-6.96
225,2016/1/26,10079.222,10104.468,9483.547,9463.307,213988368,-708.984,-6.96,10026.094,10110.99,10822.255,199391798.4,208037857.6,216888669.6,-0.64
224,2016/1/27,9525.611,9556.834,9422.43,8986.518,221352704,-61.117,-0.64,9837.21,10055.351,10653.069,197730012.8,209279075.2,217205808,-3.61
223,2016/1/28,9309.871,9430.556,9082.588,9045.495,168852752,-339.842,-3.61,9658.533,9929.116,10462.707,189490569.6,203313081.6,214061851.2,3.69
222,2016/1/29,9077.106,9491.058,9418.204,9056.043,180895264,335.616,3.69,9519.86,9871.144,10300.372,190046064,199286590.4,211993527.2,-1.02
221,2016/2/1,9389.624,9457.433,9322.006,9196.152,153653488,-96.198,-1.02,9345.755,9787.748,10185.171,187748515.2,195314777.6,209433437.6,3.1
220,2016/2/2,9332.694,9646.952,9610.93,9332.694,167598240,288.924,3.1,9371.232,9698.663,10092.314,178470489.6,188931144,203098807.2,0.29
219,2016/2/3,9509.501,9679.543,9638.874,9453.158,158729872,27.944,0.29,9414.52,9625.865,9988.014,165945923.2,181837968,198360439.2,1.6
218,2016/2/4,9667.907,9844.02,9793.069,9667.907,179719328,154.195,1.6,9556.617,9607.575,9939.654,168119238.4,178804904,203763308,-1.22
217,2016/2/5,9802.249,9830.075,9673.478,9670.022,147328672,-119.591,-1.22,9607.671,9563.766,9878.882,161405920,175725992,196872274.4,-0.05
216,2016/2/15,9385.524,9725.181,9668.845,9385.524,137361520,-4.633,-0.05,9677.039,9511.397,9851.702,158147526.4,172948020.8,190675388,3.89
215,2016/2/16,9727.764,10071.021,10045.367,9727.764,200401248,376.522,3.89,9763.927,9567.579,9839.285,164708128,171589308.8,189813583.2,1.16
214,2016/2/17,10043.689,10178.55,10161.769,9982.167,230764912,116.402,1.16,9868.506,9641.513,9848.432,179115136,172530529.6,190904802.4,-0.45
213,2016/2/18,10231.263,10273.633,10116.396,10099.102,237235776,-45.373,-0.45,9933.171,9744.894,9837.005,190618425.6,179368832,191340956.8,0.45
212,2016/2/19,10091.675,10225.992,10162.315,10066.043,190410944,45.919,0.45,10030.938,9819.305,9845.224,199234880,180320400,189803495.2,2.05
211,2016/2/22,10290.05,10371.144,10370.985,10239.581,235950816,208.67,2.05,10171.366,9924.203,9855.975,218952739.2,188550132.8,191932455.2,-0.69
210,2016/2/23,10374.357,10397.523,10299.674,10171.675,227973808,-71.311,-0.69,10222.228,9993.077,9845.87,224467251.2,194587689.6,191759416.8,0.08
209,2016/2/24,10256.392,10355.323,10307.626,10100.504,222308176,7.952,0.08,10251.399,10059.952,9842.909,222775904,200945520,191391744,-7.34
208,2016/2/25,10290.956,10290.956,9551.076,9510.099,270406688,-756.55,-7.34,10138.335,10035.753,9821.664,229410086.4,210014256,194409580,0.24
207,2016/2/26,9625.367,9676.24,9573.704,9392.669,208500416,22.628,0.24,10020.613,10025.776,9794.771,233027980.8,216131430.4,195928711.2,-4.98
206,2016/2/29,9528.724,9528.724,9097.362,9000.888,208654400,-476.342,-4.98,9765.888,9968.627,9740.012,227568697.6,223260718.4,198104369.6,2.47
205,2016/3/1,9116.557,9384.311,9322,9011.509,210109008,224.638,2.47,9570.354,9896.291,9731.935,223995737.6,224231494.4,197910401.6,4.77
204,2016/3/2,9308.49,9781.914,9766.366,9308.49,269773504,444.366,4.77,9462.102,9856.75,9749.132,233488803.2,228132353.6,200331441.6,-0.04
203,2016/3/3,9770.739,9946.935,9762.014,9748.997,288666944,-4.352,-0.04,9504.289,9821.312,9783.103,237140854.4,233275470.4,206322151.2,-2.31
202,2016/3/4,9721.225,9797.56,9536.707,9447.108,260496576,-225.307,-2.31,9496.89,9758.751,9789.028,247540086.4,240284033.6,210302216.8,1.75
201,2016/3/7,9642.25,9805.369,9703.83,9614.691,198685984,167.123,1.75,9618.183,9692.036,9808.119,245546403.2,236557550.4,212553841.6,0.3
200,2016/3/8,9690.569,9732.727,9732.727,9348.76,230994064,28.897,0.3,9700.329,9635.341,9814.209,249723414.4,236859576,215723632.8,-2.15
199,2016/3/9,9525.255,9672.487,9523.144,9466.487,180320848,-209.583,-2.15,9651.684,9556.893,9808.423,231832883.2,232660843.2,216803181.6,-1.39
198,2016/3/10,9526.187,9600.231,9390.347,9382.158,151024896,-132.797,-1.39,9577.351,9540.82,9788.287,204304473.6,220722664,215368460,-0.29
197,2016/3/11,9286.525,9430.953,9363.405,9254.236,127013352,-26.942,-0.29,9542.691,9519.79,9772.783,177607828.8,212573957.6,214352694,3.22
196,2016/3/14,9466.419,9763.365,9665.13,9466.419,206576992,301.725,3.22,9534.951,9576.567,9772.597,179186030.4,212366216.8,217813467.6,-0.94
195,2016/3/15,9636.632,9677.482,9574.187,9536.27,171548464,-90.943,-0.94,9503.243,9601.786,9749.038,167296910.4,208510162.4,216370828.4,-1.1
194,2016/3/16,9629.817,9661.929,9469.028,9418.549,158569568,-105.159,-1.1,9492.419,9572.052,9714.401,162946654.4,197389768.8,212761061.2,3.41
193,2016/3/17,9515.626,9820.99,9791.85,9511.714,232923920,322.822,3.41,9572.72,9575.036,9698.174,179326459.2,191815466.4,212545468.4,3.42
192,2016/3/18,9841.04,10170.688,10126.589,9833.109,318038496,334.739,3.42,9725.357,9634.024,9696.388,217531488,197569658.4,218926846,2.64
191,2016/3/21,10255.903,10394.142,10394.142,10234.648,338114656,267.553,2.64,9871.159,9703.055,9697.545,243839020.8,211512525.6,224035038,-0.48
190,2016/3/22,10308.911,10435.132,10344.082,10254.688,279156480,-50.06,-0.48,10025.138,9764.19,9699.766,265360624,216328767.2,226594171.6,0.95
189,2016/3/23,10317.934,10442.382,10442.382,10277.247,247866736,98.3,0.95,10219.809,9856.114,9706.504,283220057.6,223083356,227872099.6,-1.52
188,2016/3/24,10346.556,10473.216,10283.679,10263.562,270355872,-158.703,-1.52,10318.175,9945.447,9743.134,290706448,235016453.6,227869558.8,0.55
187,2016/3/25,10256.41,10371.523,10339.684,10223.16,209957248,56.005,0.55,10360.794,10043.075,9781.433,269090198.4,243310843.2,227942400.4,-0.61
186,2016/3/28,10399.165,10494.203,10276.84,10248.266,239851376,-62.844,-0.61,10337.333,10104.246,9840.407,249437542.4,246638281.6,229502249.2,-1.77
185,2016/3/29,10259.713,10278.998,10094.712,10024.059,207050080,-182.128,-1.77,10287.459,10156.299,9879.042,235016262.4,250188443.2,229349302.8,3.48
184,2016/3/30,10187.64,10445.691,10445.691,10187.64,230625504,350.979,3.48,10288.121,10253.965,9913.009,231568016,257394036.8,227391902.8,0.09
183,2016/3/31,10494.523,10552.578,10455.369,10426.448,250739232,9.678,0.09,10322.459,10320.317,9947.676,227644688,259175568,225495517.2,-0.72
182,2016/4/1,10410.679,10442.299,10379.647,10224.372,215708416,-75.722,-0.72,10330.452,10345.623,9989.823,228794921.6,248942560,223256109.2,2.51
181,2016/4/5,10393.65,10656.152,10640.268,10373.539,262935840,260.621,2.51,10403.137,10370.235,10036.645,233411814.4,241424678.4,226468602,0.41
180,2016/4/6,10604.231,10696.034,10683.857,10570.143,261054416,43.589,0.41,10520.966,10404.213,10084.202,244212681.6,239614472,227971619.6,-1.68
179,2016/4/7,10719.268,10743.23,10504.882,10504.882,266086464,-178.975,-1.68,10532.805,10410.463,10133.289,251304873.6,241436444.8,232259900.4,-0.87
178,2016/4/8,10425.014,10457.009,10413.54,10288.796,222155696,-91.342,-0.87,10524.439,10423.449,10184.448,245588166.4,236616427.2,235816440.4,1.88
177,2016/4/11,10513.868,10667.036,10609.595,10513.868,245676240,196.055,1.88,10570.428,10450.44,10246.758,251581731.2,240188326.4,241749584.8,-0.72
176,2016/4/12,10600.795,10624.591,10533.405,10430.311,217142976,-76.19,-0.72,10549.056,10476.097,10290.171,242423158.4,237917486.4,242277884,1.44
175,2016/4/13,10599.215,10810.408,10684.921,10599.215,310650976,151.516,1.44,10549.269,10535.118,10345.708,252342470.4,248277576,249233009.6,0.81
174,2016/4/14,10741.647,10771.959,10771.614,10651.92,240663856,86.693,0.81,10602.615,10567.71,10410.837,247257948.8,249281411.2,253337724,-0.35
173,2016/4/15,10774.488,10784.597,10733.635,10680.743,218468768,-37.979,-0.35,10666.634,10595.536,10457.927,246520563.2,246054364.8,252614966.4,-1.53
172,2016/4/18,10665.44,10665.44,10568.93,10508.979,208783392,-164.705,-1.53,10658.501,10614.465,10480.044,239141993.6,245361862.4,247152211.2,0.32
171,2016/4/19,10618.835,10649.246,10602.464,10531.542,188697184,33.534,0.32,10672.313,10610.684,10490.46,233452835.2,237937996.8,239681337.6,-4.13
170,2016/4/20,10632.07,10647.094,10164.744,10011.567,304527936,-437.72,-4.13,10568.277,10558.773,10481.493,232228227.2,242285348.8,240949910.4,-1.04
169,2016/4/21,10120.114,10242.362,10058.801,10049.349,213752864,-105.943,-1.04,10425.715,10514.165,10462.314,226846028.8,237051988.8,239244216.8,0.92
168,2016/4/22,9995.124,10151.764,10151.764,9976.045,170672528,92.963,0.92,10309.341,10487.987,10455.718,217286780.8,231903672,234260049.6,-0.44
167,2016/4/25,10122.126,10137.745,10106.787,9986.393,154085296,-44.977,-0.44,10216.912,10437.707,10444.073,206347161.6,222744577.6,231466452,1.02
166,2016/4/26,10095.959,10209.901,10209.901,10076.744,151350992,103.114,1.02,10138.399,10405.356,10440.726,198877923.2,216165379.2,227041432.8,-0.35
165,2016/4/27,10221.826,10279.087,10174.159,10159.497,169442960,-35.742,-0.35,10140.282,10354.28,10444.699,171860928,202044577.6,225161076.8,-0.24
164,2016/4/28,10178.237,10198.953,10149.909,9990.671,169807424,-24.25,-0.24,10158.504,10292.109,10429.91,163071840,194958934.4,222120172.8,-0.08
163,2016/4/29,10111.614,10196.923,10141.541,10100.183,140358944,-8.368,-0.08,10156.459,10232.9,10414.218,157009123.2,187147952,216601158.4,2.96
162,2016/5/3,10144.153,10441.92,10441.92,10105.799,203638720,300.379,2.96,10223.486,10220.199,10417.332,166919808,186633484.8,215997673.6,-0.18
161,2016/5/4,10401.675,10498.315,10422.802,10389.771,205626896,-19.118,-0.18,10266.066,10202.233,10406.459,177774988.8,188326456,213132226.4,0.49
160,2016/5/5,10403.55,10480.221,10474.013,10372.216,180871152,51.211,0.49,10326.037,10233.16,10395.966,180060627.2,175960777.6,209123063.2,-3.57
159,2016/5/6,10473.303,10501.435,10100.535,10100.535,259249728,-373.478,-3.57,10316.162,10237.333,10375.749,197949088,180510464,208781226.4,-3.07
158,2016/5/9,10018.507,10018.507,9790.477,9747.872,201947424,-310.058,-3.07,10245.949,10201.204,10344.596,210266784,183637953.6,207770812.8,0.03
157,2016/5/10,9770.303,9836.976,9793.214,9738.518,136891200,2.737,0.03,10116.208,10169.847,10303.777,196917280,181918544,202331560.8,-0.12
156,2016/5/11,9848.324,9904.531,9781.15,9743.075,154095616,-12.064,-0.12,9987.878,10126.972,10266.164,186611024,182193006.4,199179192.8,0.16
155,2016/5/12,9664.28,9801.201,9796.581,9544.123,156009504,15.431,0.16,9852.391,10089.214,10221.747,181638694.4,180849660.8,191447119.2,-0.38
154,2016/5/13,9769.129,9880.694,9759.267,9710.167,142455936,-37.314,-0.38,9784.138,10050.15,10171.13,158279936,178114512,186536723.2,1.54
153,2016/5/16,9729.793,9910.082,9910.082,9690.329,149063776,150.815,1.54,9808.059,10027.004,10129.952,147703206.4,178984995.2,183066473.6,-0.01
152,2016/5/17,9918.435,10007.382,9908.791,9839.858,177572080,-1.291,-0.01,9831.174,9973.691,10096.945,155839382.4,176378331.2,181505908,-2.16
151,2016/5/18,9835.581,9835.581,9694.776,9591.176,177671440,-214.015,-2.16,9813.899,9900.889,10051.561,160554547.2,173582785.6,180954620.8,0.4
150,2016/5/19,9684.117,9847.215,9733.736,9684.117,156519120,38.96,0.4,9801.33,9826.861,10030.01,160656470.4,171147582.4,173554180,0.85
149,2016/5/20,9657.745,9816.752,9816.752,9628.984,149982320,83.016,0.85,9812.827,9798.483,10017.908,162161747.2,160220841.6,170365652.8,1.03
148,2016/5/23,9839.782,9937.829,9918.164,9839.763,168995984,101.412,1.03,9814.444,9811.251,10006.228,166148188.8,156925697.6,170281825.6,-0.97
147,2016/5/24,9903.17,9903.17,9821.698,9765.654,155743072,-96.466,-0.97,9797.025,9814.1,9991.973,161782387.2,158810884.8,170364714.4,-0.38
146,2016/5/25,9883.939,9930.807,9784.597,9756.524,151806992,-37.101,-0.38,9814.989,9814.444,9970.708,156609497.6,158582022.4,170387514.4,0.42
145,2016/5/26,9766.081,9826.144,9826.144,9605.447,166070288,41.547,0.42,9833.471,9817.401,9953.307,158519731.2,159588100.8,170218880.8,-0.13
144,2016/5/27,9798.344,9878.741,9813.631,9775.219,159719984,-12.513,-0.13,9832.847,9822.837,9936.494,160467264,161314505.6,169714508.8,-0.46
143,2016/5/30,9756.874,9847.699,9768.84,9681.24,138615552,-44.791,-0.46,9802.982,9808.713,9917.859,154391177.6,160269683.2,169627339.2,4
142,2016/5/31,9786.002,10159.934,10159.934,9786.002,255837040,391.094,4,9870.629,9833.827,9903.759,174409971.2,168096179.2,172237255.2,0.48
141,2016/6/1,10184.226,10284.36,10209.142,10177.215,265378464,49.208,0.48,9955.538,9885.264,9893.076,197124265.6,176866881.6,175224833.6,0.64
140,2016/6/2,10192.512,10274.025,10274.025,10181.179,231725616,64.883,0.64,10045.114,9939.293,9883.077,210255331.2,184387531.2,177767556.8,0.69
139,2016/6/3,10275.941,10412.948,10344.908,10258.023,251444672,70.883,0.69,10151.37,9992.108,9895.295,228600268.8,194533766.4,177377304,0.18
138,2016/6/6,10383.453,10403.805,10363.085,10296.178,208363872,18.177,0.18,10270.219,10036.6,9923.926,242549932.8,198470555.2,177698126.4,-0.15
137,2016/6/7,10365.814,10371.872,10347.841,10297.415,199520848,-15.244,-0.15,10307.8,10089.215,9951.657,231286694.4,202848332.8,180829608.8,-0.3
136,2016/6/8,10330.181,10372.978,10316.823,10232.13,208133520,-31.018,-0.3,10329.336,10142.437,9978.441,219837705.6,208480985.6,183531504,-4.4
135,2016/6/13,10190.781,10256.622,9862.584,9862.584,233249792,-454.239,-4.4,10247.048,10146.081,9981.741,220142540.8,215198936,187393518.4,0.33
134,2016/6/14,9830.551,9927.595,9895.15,9795.936,169160288,32.566,0.33,10157.097,10154.233,9988.535,203685664,216142966.4,188728736,2.82
133,2016/6/15,9790.877,10215.61,10173.846,9779.108,229617520,278.696,2.82,10119.249,10194.734,10001.723,207936393.6,225243163.2,192756423.2,-0.58
132,2016/6/16,10154.182,10199.522,10115.122,10090.234,234661824,-58.724,-0.58,10072.705,10190.253,10012.04,214964588.8,223125641.6,195610910.4,0.67
131,2016/6/17,10135.377,10261.965,10182.526,10113.954,226520288,67.404,0.67,10045.846,10187.591,10036.427,218641942.4,219239824,198053352.8,0.39
130,2016/6/20,10183.771,10241.907,10221.852,10101.631,199578496,39.326,0.39,10117.699,10182.374,10060.833,211907683.2,216025112,200206321.6,-0.88
129,2016/6/21,10285.042,10357.183,10131.856,10093.152,234898496,-89.996,-0.88,10165.04,10161.069,10076.588,225055324.8,214370494.4,204452130.4,1.64
128,2016/6/22,10108.958,10297.977,10297.977,10104.883,197126768,166.121,1.64,10189.867,10154.558,10095.579,218557174.4,213246784,205858669.6,-0.41
127,2016/6/23,10288.466,10312.614,10255.268,10183.01,217227968,-42.709,-0.41,10217.896,10145.3,10117.258,215070403.2,215017496,208932914.4,-1.05
